age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income category
29,6,327.0657426267692,12,14,4,9,1,4,0,0.0,0.0,35,38,0
33,3,363.22720162454794,11,9,0,3,1,4,0,0.0,0.0,45,38,0
33,1,604.903298056805,11,9,2,7,0,2,1,12.815946921101467,0.0,40,38,0
46,1,599.327122696779,15,10,0,0,4,4,0,0.0,0.0,45,38,0
35,3,510.8933352471923,15,10,3,0,1,2,0,0.0,0.0,40,38,0
36,3,522.4404272259183,9,13,2,3,0,4,1,0.0,12.357310712443157,40,38,1
25,3,337.1260891713959,11,9,5,3,4,4,0,0.0,0.0,37,38,0
35,3,467.9262762444528,9,13,2,11,0,4,1,0.0,0.0,40,38,0
30,3,340.5334051161501,5,4,4,6,4,4,1,0.0,0.0,42,38,0
39,3,283.9683080908854,15,10,2,7,0,1,1,0.0,0.0,84,38,1
37,3,383.74210089590116,15,10,2,2,0,4,1,0.0,0.0,55,38,0
22,3,463.28716796388824,11,9,4,6,1,4,1,0.0,0.0,42,38,0
25,3,447.568989095536,11,9,2,13,0,4,1,0.0,0.0,60,38,0
50,3,371.84674262389336,11,9,2,11,5,2,0,0.0,0.0,40,38,0
64,0,623.3730825115887,14,15,2,9,0,4,1,24.67526686559348,0.0,45,38,1
33,3,321.6131216228592,8,11,5,9,1,4,1,0.0,0.0,45,38,0
59,4,364.96712180688274,4,3,2,4,0,4,1,0.0,0.0,40,21,0
24,3,418.54868295098004,11,9,4,0,1,4,0,0.0,0.0,40,38,0
41,3,316.0221511223541,9,13,2,11,0,4,1,0.0,0.0,55,38,0
38,3,327.8398999511804,6,5,4,9,3,4,0,0.0,0.0,12,38,0
60,3,336.8085509603341,9,13,0,3,3,4,1,0.0,0.0,60,38,0
19,3,292.72854319317753,11,9,4,6,4,4,1,0.0,0.0,30,38,0
23,3,213.80598681982693,15,10,4,2,2,4,1,0.0,0.0,40,38,0
57,4,613.375904319692,12,14,2,11,0,4,1,46.415733615984266,0.0,40,38,1
36,3,381.54423072561326,12,14,2,0,0,4,1,0.0,12.55072719499653,40,23,1
17,3,260.3996927801567,0,6,4,9,3,4,1,0.0,0.0,40,38,0
24,3,337.5440711966365,9,13,4,9,3,4,1,0.0,0.0,40,38,0
32,3,397.8580148746535,11,9,2,2,0,4,1,0.0,0.0,50,38,1
27,3,440.33850615180137,9,13,2,11,0,4,1,0.0,0.0,45,38,1
43,3,438.1575059268071,8,11,4,0,3,4,0,0.0,0.0,55,38,0
21,3,270.09813031563175,15,10,4,9,3,4,1,0.0,0.0,40,38,0
54,3,520.7302564668199,8,11,6,3,1,4,0,0.0,0.0,40,38,0
22,3,181.8983232468073,11,9,2,4,0,4,1,0.0,0.0,45,38,0
29,3,325.81129507738063,11,9,4,2,1,4,1,0.0,0.0,50,38,0
22,3,171.5925406304132,2,8,4,4,1,0,1,0.0,0.0,50,38,0
37,3,324.0694370038619,9,13,2,11,0,4,1,0.0,0.0,50,38,1
38,5,488.9222842129411,10,16,2,9,0,4,1,0.0,0.0,50,38,1
34,3,307.2669848844812,15,10,2,5,0,4,1,0.0,0.0,40,38,0
45,3,143.29689459300923,15,10,2,6,0,4,1,0.0,0.0,84,38,1
28,3,591.8226085576657,3,2,4,8,1,4,0,0.0,0.0,40,25,0
68,3,441.30035123484777,10,16,0,9,1,4,0,0.0,0.0,40,4,0
36,3,518.6925871843553,11,9,2,6,0,1,1,0.0,0.0,40,24,0
20,3,668.94543873174,6,5,4,7,4,4,1,0.0,0.0,30,25,0
24,3,517.4031310303408,15,10,4,2,3,4,0,0.0,0.0,45,38,0
38,3,445.21455501813955,15,10,0,3,4,4,0,0.0,0.0,40,38,0
32,3,477.4211976860684,9,13,4,3,1,4,0,0.0,0.0,40,38,0
34,3,502.63903549167367,15,10,2,9,0,4,1,19.397002406443235,0.0,50,38,1
47,3,472.59073202931097,11,9,6,0,1,4,0,12.954475875653415,0.0,40,8,0
28,3,426.3519672758647,9,13,4,7,1,4,0,0.0,0.0,50,38,0
32,3,364.14420220566467,14,15,2,9,0,4,1,0.0,0.0,40,38,1
58,3,453.2218000052513,11,9,2,6,0,4,1,0.0,0.0,40,38,0
64,4,431.17513842984965,14,15,2,9,0,4,1,46.415733615984266,0.0,35,38,1
38,3,540.8974024711156,15,10,4,11,3,4,0,0.0,0.0,50,38,0
43,3,276.51401411140085,11,9,4,0,1,4,0,0.0,0.0,40,38,0
28,3,543.289057500701,2,8,0,4,1,4,1,0.0,0.0,40,38,0
21,3,165.09088406087116,15,10,4,0,3,4,1,0.0,0.0,40,38,0
23,3,264.28583011580474,9,13,4,9,3,1,0,0.0,0.0,20,38,0
25,3,324.0262335058691,6,5,4,5,3,2,1,14.27189616228151,0.0,40,38,0
41,3,568.3132938793532,11,9,5,0,1,2,1,13.302567955352135,0.0,40,38,0
24,3,624.9863998520287,11,9,4,9,1,4,0,0.0,0.0,36,38,0
41,3,563.5059893204331,15,10,2,2,0,2,1,0.0,0.0,40,38,0
27,3,442.3550610086879,9,13,2,9,0,4,1,0.0,0.0,40,38,0
54,3,683.0095167711794,5,4,6,7,4,4,1,0.0,0.0,30,38,0
28,1,469.84465517870905,11,9,5,13,3,4,0,0.0,0.0,25,38,0
29,3,450.4198041827202,5,4,2,4,0,4,1,0.0,12.686794714367842,40,38,0
36,3,586.0682554105792,11,9,0,2,1,4,1,0.0,0.0,30,38,0
41,4,305.3309679675483,9,13,2,3,0,1,1,0.0,12.55072719499653,60,35,1
60,5,196.52480759435946,15,10,2,3,0,4,1,0.0,0.0,40,38,0
34,6,416.8093089171594,12,14,2,3,0,4,1,0.0,0.0,38,38,0
32,3,422.63814309643186,11,9,4,7,1,2,0,0.0,0.0,40,38,0
27,3,548.4368696577574,15,10,2,11,5,4,0,0.0,0.0,42,38,1
60,3,473.9662435237345,0,6,2,11,0,4,1,0.0,0.0,40,38,0
39,3,437.60941488957934,8,11,2,2,0,4,1,0.0,0.0,40,38,0
59,3,248.766959220874,2,8,0,13,2,2,1,0.0,0.0,35,38,0
34,5,462.4791887209629,10,16,2,9,0,4,1,0.0,0.0,32,1,1
36,3,575.6691758293126,8,11,2,3,0,4,1,0.0,0.0,40,38,0
54,3,380.9173138622082,15,10,2,11,0,4,1,0.0,0.0,40,38,1
48,3,350.820466905795,8,11,2,12,0,4,1,0.0,0.0,40,38,1
19,3,465.62216442089607,5,4,4,7,3,4,1,0.0,0.0,33,38,0
40,3,433.92510874573736,14,15,2,9,0,4,1,0.0,0.0,40,38,1
25,3,183.3303030052588,11,9,4,5,1,4,1,0.0,0.0,45,38,0
39,3,484.66586428177504,7,12,5,0,4,4,1,0.0,0.0,40,38,0
34,5,590.8874681358541,15,10,2,2,0,4,1,0.0,0.0,40,38,0
30,3,410.41807952379486,11,9,5,7,4,4,0,0.0,0.0,30,38,0
43,3,460.282521936256,11,9,4,7,4,2,0,0.0,0.0,24,38,0
35,3,440.41003621625157,9,13,2,9,0,1,1,0.0,0.0,40,29,1
36,1,229.19860383518918,10,16,2,9,0,4,1,0.0,12.357310712443157,50,38,1
59,5,275.3252621900141,11,9,2,4,0,4,1,0.0,0.0,65,38,1
33,5,419.7439695814581,11,9,2,2,0,4,1,0.0,0.0,40,38,0
22,3,553.8763399893518,15,10,4,5,3,4,1,0.0,0.0,50,38,0
48,3,514.9679601683973,11,9,2,2,0,4,1,0.0,0.0,45,38,0
54,3,373.2921108193957,11,9,6,0,4,4,0,0.0,0.0,40,38,0
49,3,328.1493562388931,15,10,0,0,1,4,0,0.0,0.0,38,38,0
37,3,184.85940603604675,9,13,4,12,1,4,0,0.0,0.0,40,38,0
45,3,358.2987580218497,11,9,2,6,0,2,1,0.0,0.0,40,38,0
51,4,442.30984614860205,15,10,5,11,1,4,0,0.0,0.0,40,38,0
46,3,243.48921947388143,15,10,2,2,0,4,1,0.0,0.0,40,38,0
31,5,403.0409408484453,9,13,2,3,5,4,0,0.0,0.0,40,38,1
29,3,592.1173870103798,0,6,4,9,3,4,0,0.0,0.0,38,38,0
39,3,587.1481925374547,15,10,2,0,3,2,0,0.0,0.0,50,38,1
35,3,334.779031601443,11,9,2,5,0,4,1,17.11456643300559,0.0,40,38,0
26,3,420.46997514685876,9,13,4,0,3,4,0,0.0,0.0,40,38,1
51,3,371.2344272828155,15,10,2,0,0,4,1,19.397002406443235,0.0,40,38,1
31,3,556.4350815683713,12,14,2,9,0,1,1,0.0,0.0,6,34,0
39,3,580.413645601135,11,9,2,6,0,4,1,0.0,0.0,40,38,1
26,3,454.53272709454046,1,7,4,7,2,4,1,0.0,0.0,30,25,0
25,3,439.37569345606727,9,13,2,12,0,4,1,0.0,0.0,35,38,0
61,0,478.6042206249335,15,10,2,0,0,4,1,0.0,12.357310712443157,40,38,1
49,3,250.58531481313904,11,9,0,11,3,4,0,0.0,0.0,40,38,0
53,3,514.7222552017738,9,13,4,9,1,4,0,0.0,0.0,45,25,0
52,3,608.7298251276998,13,1,2,6,0,4,1,0.0,0.0,40,7,0
52,3,404.57137812751904,11,9,2,13,0,4,1,0.0,0.0,55,38,0
74,3,299.44448567305426,9,13,6,9,1,3,0,0.0,0.0,35,38,0
50,3,747.3218851338424,11,9,0,0,1,2,1,0.0,0.0,40,38,0
29,3,353.100552251055,9,13,4,11,1,4,0,23.840375878042803,0.0,35,38,1
76,3,456.99343540142894,5,4,6,10,1,4,1,0.0,0.0,30,38,0
19,3,308.3472068950844,11,9,4,0,3,4,0,0.0,0.0,15,38,0
25,3,411.9211089517021,11,9,2,13,0,4,1,0.0,0.0,40,38,0
45,3,318.30802691732424,11,9,0,0,4,4,0,0.0,0.0,40,38,0
34,3,410.98175141969506,7,12,0,0,3,4,0,0.0,0.0,35,38,0
20,3,461.06615577376743,15,10,4,7,3,4,0,0.0,0.0,16,38,0
66,3,413.05810729242444,12,14,6,9,1,4,1,0.0,0.0,6,38,0
63,3,412.9515710104515,9,13,2,9,5,2,0,0.0,0.0,45,38,0
27,3,316.0648667599738,15,10,2,12,0,4,1,0.0,0.0,40,38,0
41,3,323.87034442813683,15,10,2,0,0,4,1,14.143090351366057,0.0,40,38,0
43,3,418.5976588563295,11,9,2,7,0,4,1,0.0,0.0,60,26,0
23,3,386.9160115580641,11,9,4,0,3,4,0,0.0,0.0,40,38,0
37,0,463.18678737632405,15,10,0,0,4,2,0,0.0,0.0,40,38,0
31,3,409.0464521298284,9,13,2,3,0,4,1,0.0,0.0,40,38,0
33,6,209.08371529126796,15,10,2,2,0,4,1,0.0,0.0,4,38,0
28,3,438.10386896260115,7,12,4,11,3,4,1,0.0,0.0,20,38,0
70,3,398.29888275012775,11,9,6,9,1,4,0,14.411269470369069,0.0,20,38,0
35,3,581.9029128643368,15,10,0,0,4,4,0,0.0,0.0,40,38,0
41,3,369.3494280488329,7,12,2,12,0,4,1,0.0,0.0,75,38,1
17,3,268.9256402799852,1,7,4,7,2,4,0,0.0,0.0,12,38,0
41,1,435.83941997024544,9,13,2,9,5,2,0,0.0,0.0,40,38,1
44,3,635.4384313212414,8,11,0,11,1,4,1,0.0,0.0,45,38,0
47,3,675.7669716699685,5,4,2,2,0,4,1,0.0,0.0,40,25,0
24,3,528.2433151493732,11,9,4,5,3,2,1,0.0,0.0,40,38,0
38,5,256.3513214321315,8,11,0,7,4,4,0,0.0,0.0,40,38,0
34,3,435.6707472392426,15,10,2,3,0,2,1,0.0,0.0,52,22,0
62,1,472.9027384145708,11,9,0,7,1,2,0,0.0,0.0,35,38,0
27,1,446.4784429286592,11,9,2,0,0,4,1,0.0,0.0,38,38,0
59,3,373.2880924969346,15,10,2,0,5,4,0,0.0,0.0,40,38,1
35,3,345.1057808846441,12,14,2,3,0,4,1,0.0,0.0,40,38,0
38,3,441.61634933503086,11,9,5,7,4,2,0,0.0,0.0,32,38,0
28,3,432.11109682580474,15,10,4,7,3,4,0,0.0,0.0,50,38,0
28,3,573.5180903859964,11,9,4,0,2,4,0,0.0,0.0,38,38,0
59,6,399.3394545997177,6,5,2,13,0,4,1,0.0,0.0,40,38,0
42,3,372.37346844263755,15,10,5,0,3,4,0,0.0,0.0,40,38,0
54,1,535.1093346223741,12,14,4,9,1,4,0,0.0,0.0,32,38,1
39,3,426.26869460470584,11,9,2,9,0,4,1,0.0,0.0,45,38,0
41,3,440.3203379359168,9,13,2,4,0,4,1,0.0,0.0,40,38,0
43,3,465.29238119702757,9,13,0,0,4,4,0,0.0,0.0,40,10,0
32,4,353.43882073139616,9,13,2,7,0,1,1,0.0,0.0,50,19,1
62,3,330.8519306275845,15,10,5,11,4,4,0,0.0,11.737348688848435,33,38,0
58,3,506.2351232382044,11,9,0,0,1,4,0,0.0,0.0,40,38,0
43,3,571.2958953117027,11,9,0,2,1,4,1,0.0,0.0,40,38,0
67,3,418.32403708130374,15,10,2,9,0,4,1,0.0,13.493824335826245,40,38,0
31,3,493.09431146586957,11,9,0,6,4,4,0,0.0,0.0,40,38,0
51,1,393.85022533953185,12,14,2,9,5,4,0,0.0,0.0,70,38,1
54,3,435.4388590835687,9,13,4,7,3,2,0,0.0,0.0,36,38,0
20,3,198.6907144282289,15,10,4,6,1,4,1,0.0,0.0,70,38,0
35,3,454.9186740506483,15,10,2,11,0,4,1,0.0,0.0,40,38,1
22,3,357.27720330298155,11,9,4,7,3,4,0,0.0,0.0,36,38,0
38,3,484.0433864851373,9,13,0,3,1,4,1,18.990761898674965,0.0,60,38,0
42,3,426.96838290440195,11,9,2,3,0,4,1,0.0,0.0,40,38,0
44,6,408.1629576529453,12,14,2,0,0,4,1,0.0,0.0,40,38,1
28,5,182.65541327866524,11,9,2,4,0,4,1,0.0,0.0,70,38,1
74,4,409.3128387920418,15,10,2,3,0,4,1,0.0,0.0,35,38,1
34,3,423.5304003256437,11,9,2,3,5,2,0,0.0,0.0,40,38,0
50,6,545.4823553516649,11,9,2,9,0,4,1,0.0,0.0,52,38,0
50,3,445.3784907244624,8,11,6,3,4,4,0,0.0,0.0,40,38,0
43,3,490.4120716295634,11,9,2,5,0,4,1,0.0,0.0,40,38,0
29,5,411.9004734156056,11,9,2,2,0,4,1,0.0,0.0,40,38,0
30,3,406.12805862190805,11,9,5,9,4,2,0,0.0,0.0,25,38,0
61,3,458.7897121775945,11,9,2,3,0,4,1,0.0,0.0,50,38,1
21,3,393.49078769394333,15,10,4,0,3,1,0,0.0,0.0,40,39,0
27,3,577.3179366692152,9,13,4,7,1,4,1,0.0,0.0,30,38,0
47,3,439.0819968980737,10,16,2,9,0,4,1,0.0,0.0,40,19,1
39,3,222.34207878851902,7,12,0,9,4,4,0,0.0,11.133362815209518,40,38,0
33,3,369.2302804483944,11,9,2,2,0,4,1,0.0,0.0,40,38,0
22,3,713.4759981947535,11,9,4,11,2,2,0,0.0,0.0,37,38,0
38,3,564.4554898306862,15,10,0,0,4,2,0,0.0,0.0,40,38,0
45,3,323.2970770050357,15,10,2,2,0,4,1,0.0,0.0,40,38,0
42,3,497.6896623398963,11,9,2,6,0,4,1,0.0,0.0,45,38,1
35,3,468.55736041599005,15,10,4,2,1,4,1,0.0,0.0,45,10,0
21,3,411.94538472957794,11,9,4,0,1,4,0,0.0,0.0,40,38,0
49,6,362.3561783659829,8,11,0,0,1,2,0,0.0,0.0,44,38,0
50,3,414.55035882266463,9,13,5,9,3,3,0,0.0,0.0,40,38,0
36,6,583.1732161202193,10,16,2,9,5,4,0,0.0,0.0,36,38,1
20,3,452.372634008734,11,9,4,0,3,4,1,0.0,0.0,20,38,0
49,3,461.9859305216989,11,9,5,9,4,2,0,0.0,0.0,40,38,0
40,6,614.0179150480872,9,13,2,9,0,4,1,0.0,0.0,60,38,1
22,3,429.5846831533918,15,10,0,0,4,4,0,0.0,0.0,40,38,0
60,3,433.86172912576654,11,9,0,9,1,4,0,0.0,0.0,40,38,0
67,3,482.7235233547253,1,7,6,0,4,4,0,0.0,0.0,20,38,0
21,3,421.21253542600084,15,10,4,0,1,3,0,0.0,0.0,40,38,0
60,5,145.2618325645109,11,9,2,4,0,0,1,0.0,0.0,50,38,0
17,3,229.09823220618705,1,7,4,7,3,4,0,0.0,0.0,12,38,0
43,3,428.10395933698163,12,14,2,3,5,4,0,24.67526686559348,0.0,32,38,1
49,6,190.2025236425637,9,13,2,3,0,4,1,0.0,0.0,45,38,1
41,3,353.4911597197305,9,13,5,9,1,2,0,46.415733615984266,0.0,60,38,1
38,3,319.9218654609278,15,10,0,2,4,4,1,0.0,0.0,40,38,0
38,3,407.345062569807,11,9,2,2,0,4,1,0.0,0.0,40,38,0
35,3,545.5034372027366,7,12,2,3,0,4,1,0.0,0.0,99,38,1
40,3,346.8097461144943,15,10,4,11,1,4,1,0.0,0.0,40,38,0
23,3,295.92059745816954,15,10,5,9,1,4,0,0.0,0.0,40,38,0
19,3,527.4656386912801,15,10,4,9,3,4,0,0.0,11.700942286589555,40,38,0
40,3,394.93290569411914,11,9,2,13,0,4,1,0.0,0.0,60,38,1
46,6,403.5492534994954,11,9,0,0,4,4,0,0.0,0.0,40,38,0
25,3,254.67626508962314,15,10,3,0,4,4,0,0.0,0.0,22,38,0
36,3,475.40824561633343,11,9,2,6,0,2,1,17.300315184652735,0.0,40,38,1
24,3,568.0440123793226,7,12,4,5,1,4,1,0.0,0.0,48,38,0
62,3,449.713241966478,11,9,2,6,0,4,1,0.0,0.0,48,38,0
54,3,418.6430460428072,13,1,2,2,0,1,1,0.0,0.0,40,2,0
23,3,449.0901913869863,9,13,2,0,2,4,0,0.0,0.0,40,38,0
60,3,407.83575125287877,11,9,2,0,5,4,0,0.0,0.0,40,38,0
18,4,384.20307130474635,11,9,4,4,3,4,0,0.0,0.0,8,38,0
41,1,461.68604050804913,15,10,2,0,5,2,0,0.0,0.0,40,38,0
45,1,183.842323745105,12,14,4,9,1,4,0,0.0,0.0,40,38,0
62,6,446.3160315292293,8,11,6,3,4,2,0,0.0,0.0,40,38,0
28,3,301.5211435372319,9,13,3,12,4,2,0,0.0,0.0,40,38,0
36,4,581.1867169851699,15,10,2,3,0,4,1,0.0,0.0,60,40,1
31,3,432.6696199180155,11,9,4,11,2,4,1,0.0,0.0,40,38,0
44,3,511.3677737206364,11,9,2,5,0,2,1,0.0,0.0,40,38,0
33,5,601.5122608891693,11,9,5,2,4,4,1,0.0,0.0,50,38,0
62,5,475.9684863517752,14,15,2,9,0,4,1,0.0,0.0,16,38,0
27,3,316.49328586875265,5,4,2,7,5,4,0,0.0,0.0,40,38,0
42,0,522.1350400040204,8,11,0,0,4,2,0,0.0,0.0,40,38,1
55,3,504.495787891237,6,5,4,5,2,2,1,0.0,0.0,37,38,0
41,3,455.384452962549,11,9,4,11,1,4,0,0.0,0.0,50,38,0
26,3,197.71696942852427,15,10,2,3,0,4,1,15.958224352971603,0.0,50,38,0
45,3,219.70662256745928,15,10,2,0,5,4,0,0.0,0.0,40,38,1
67,5,390.00256409413515,11,9,6,4,1,4,1,0.0,0.0,65,38,0
25,3,484.4223363966612,8,11,2,2,0,4,1,0.0,0.0,45,38,0
30,4,357.2828011533721,11,9,2,2,0,4,1,0.0,12.357310712443157,48,38,1
22,3,424.33477349847254,9,13,4,3,4,4,1,0.0,0.0,40,38,0
19,3,180.21376196062275,15,10,4,7,3,4,1,0.0,0.0,20,38,0
26,3,371.0229103438223,9,13,4,3,1,4,0,0.0,0.0,45,38,0
61,3,477.7938886172572,11,9,2,2,0,4,1,0.0,0.0,50,38,0
32,3,399.30189080443887,14,15,4,11,1,4,0,23.840375878042803,0.0,50,38,1
43,3,182.51027368342858,11,9,0,0,1,4,0,0.0,0.0,40,38,0
53,3,520.1403656706524,11,9,0,8,1,4,0,0.0,0.0,20,38,0
53,0,538.7856716728833,15,10,0,0,1,4,1,0.0,0.0,45,38,0
42,4,535.7583410456621,2,8,0,2,1,4,1,0.0,0.0,10,38,0
36,3,358.49128301815097,11,9,2,0,5,4,0,0.0,0.0,40,38,1
55,5,430.34288654513625,9,13,2,3,0,4,1,0.0,0.0,99,38,0
35,0,222.83850654678153,9,13,2,9,0,4,1,19.397002406443235,0.0,40,38,1
17,3,313.05750270517393,1,7,4,11,3,4,0,0.0,0.0,16,38,0
55,5,532.5739385287268,14,15,0,9,1,4,0,0.0,0.0,35,38,0
36,3,313.62397867510066,11,9,2,3,0,4,1,0.0,0.0,40,38,0
40,1,450.41314368033267,12,14,2,9,5,4,0,0.0,0.0,40,38,1
54,5,344.04214858066445,0,6,0,7,1,2,0,0.0,0.0,10,38,0
45,5,429.2842880889074,9,13,0,9,1,4,1,0.0,0.0,45,38,0
48,3,588.0739749385276,15,10,2,12,0,4,1,0.0,0.0,40,38,1
40,1,315.71981249202594,14,15,4,3,1,4,1,0.0,0.0,60,38,1
31,3,503.34282551755916,9,13,2,9,0,4,1,0.0,0.0,50,38,0
26,3,436.634858892416,9,13,4,0,3,1,1,0.0,0.0,40,35,0
34,3,536.4112228505292,15,10,2,3,5,4,0,0.0,11.408857382284175,40,38,1
19,3,452.0940167708482,11,9,4,0,3,3,0,0.0,0.0,25,32,0
31,0,543.0193366722773,7,12,2,2,0,4,1,0.0,0.0,40,38,0
34,3,399.30189080443887,11,9,4,9,1,4,0,0.0,0.0,30,38,0
55,1,402.0721328319087,12,14,2,3,0,4,1,0.0,0.0,55,38,1
38,3,229.64755605057067,15,10,2,2,0,4,1,0.0,0.0,40,38,0
21,3,502.01991992350264,11,9,4,5,2,4,1,0.0,0.0,20,25,0
27,3,435.547930772263,5,4,2,2,0,4,1,0.0,0.0,40,38,0
35,3,638.6806713843781,11,9,5,7,1,2,1,0.0,0.0,40,38,0
20,3,408.07719857889634,15,10,4,0,3,3,0,0.0,0.0,20,38,0
24,5,186.86358660798524,8,11,4,7,4,4,0,0.0,0.0,38,38,0
27,3,377.772418262636,12,14,4,12,1,4,1,0.0,0.0,40,38,0
18,0,449.0946448133177,1,7,4,6,3,4,1,0.0,0.0,4,38,0
28,1,423.9799523562405,15,10,3,0,4,4,0,0.0,0.0,40,38,0
36,3,308.14606925936926,11,9,0,13,1,4,0,0.0,0.0,40,38,0
66,3,592.0287155197796,15,10,2,13,0,4,1,0.0,10.795105235066938,20,38,0
19,3,449.15810134071944,15,10,4,7,3,4,0,0.0,0.0,15,38,0
59,5,345.46200948874247,0,6,2,3,5,4,0,0.0,0.0,36,38,0
33,3,386.9444404562495,11,9,2,13,0,4,1,0.0,0.0,46,38,0
28,3,647.4148592672244,5,4,5,5,1,4,1,0.0,0.0,40,25,0
34,3,418.07774396635847,9,13,4,7,1,4,1,0.0,12.601310017484337,40,38,0
41,3,413.8043015726154,15,10,0,0,1,4,0,0.0,0.0,55,38,0
30,3,454.2301178918016,1,7,2,2,0,4,1,0.0,0.0,45,38,0
59,3,450.2021768050439,11,9,2,2,0,4,1,0.0,0.0,40,38,0
42,3,347.92959057832377,9,13,2,11,0,4,1,0.0,0.0,60,38,0
47,3,400.23368174105485,11,9,5,9,2,2,0,24.14952940141776,0.0,38,38,1
29,3,290.4582586190312,0,6,3,0,4,4,0,0.0,0.0,40,25,0
60,3,373.3510412467066,15,10,3,6,1,4,1,0.0,0.0,50,38,1
53,1,352.26978297889815,11,9,2,2,0,4,1,17.11456643300559,0.0,35,38,0
41,3,175.38243925775464,5,4,2,3,0,4,1,0.0,0.0,60,38,0
32,3,371.31522995966645,15,10,0,11,4,4,0,0.0,0.0,30,38,0
73,3,372.8927459739597,11,9,6,9,1,4,0,0.0,0.0,22,38,1
20,3,488.24583971601845,11,9,4,11,1,4,0,0.0,0.0,30,38,0
49,3,583.7422376357565,12,14,2,11,0,4,1,0.0,0.0,40,38,1
36,1,474.28577882959974,9,13,4,9,4,4,1,0.0,0.0,40,38,0
33,6,334.65504627900054,15,10,0,0,4,4,0,0.0,0.0,45,38,0
25,3,354.24708890829294,15,10,4,7,1,1,0,0.0,0.0,34,38,0
34,3,557.2477007579305,11,9,2,9,0,2,1,0.0,0.0,10,38,0
19,3,267.56681408575315,15,10,4,9,3,1,0,0.0,0.0,40,38,0
40,1,314.93650153642085,7,12,2,10,0,4,1,0.0,0.0,40,38,0
48,3,499.93499577445067,11,9,2,13,0,4,1,0.0,0.0,44,38,0
51,3,454.72519173672356,15,10,2,5,0,4,1,0.0,0.0,50,38,0
22,3,480.31656227950333,7,12,4,5,3,2,1,0.0,0.0,20,22,0
34,3,492.3017367428232,15,10,2,9,0,2,1,0.0,0.0,50,38,0
22,3,367.07764846146654,0,6,2,11,5,4,0,0.0,0.0,40,38,0
34,4,445.66018444550326,11,9,2,3,0,4,1,0.0,12.603408836646649,40,38,0
56,3,417.1810158672132,11,9,0,7,1,4,1,0.0,0.0,40,38,0
49,3,407.3732931845189,11,9,2,6,0,4,1,0.0,12.389967605074764,40,38,0
36,3,523.0716968064703,9,13,4,7,1,4,0,0.0,0.0,40,38,0
18,3,438.6445029861881,15,10,4,11,3,4,0,0.0,0.0,20,38,0
26,5,320.1187279744814,11,9,4,2,3,4,1,0.0,0.0,50,38,0
48,3,484.25613057554574,11,9,2,3,0,4,1,0.0,0.0,50,38,0
35,5,684.626175368719,11,9,2,3,0,4,1,0.0,0.0,40,38,0
29,3,290.79202189881346,11,9,4,5,3,4,1,0.0,0.0,40,38,0
47,3,385.99870466103897,11,9,2,2,0,4,1,0.0,0.0,40,38,1
21,3,186.59046063504962,8,11,2,0,5,4,0,0.0,0.0,12,38,0
28,3,459.5476036277417,15,10,4,11,1,4,0,0.0,0.0,50,38,0
53,3,182.49383551232629,15,10,2,13,0,4,1,0.0,0.0,40,38,1
65,0,424.24639067409873,11,9,0,0,1,4,0,0.0,0.0,40,38,0
26,3,468.84432384321343,15,10,3,0,4,4,0,0.0,0.0,40,38,0
50,3,367.10488964327345,9,13,2,3,0,4,1,0.0,12.389967605074764,50,38,1
26,3,326.4169113266039,11,9,2,2,0,4,1,0.0,0.0,50,38,0
70,3,299.64478970941576,11,9,2,9,0,4,1,0.0,0.0,20,38,0
55,3,406.02586124531524,15,10,0,6,3,4,1,0.0,0.0,40,38,0
27,0,507.07395910261454,9,13,4,13,2,4,1,0.0,0.0,35,38,0
31,3,476.9129899677718,15,10,2,3,0,4,1,0.0,0.0,40,4,1
43,3,354.20474305124714,9,13,2,11,0,4,1,0.0,12.389967605074764,55,38,1
24,3,435.6018824569058,1,7,2,2,0,4,1,0.0,0.0,40,38,0
22,3,419.90594184888596,5,4,4,7,4,4,0,0.0,0.0,40,25,0
26,3,533.151010502653,11,9,4,2,4,2,0,0.0,0.0,40,38,0
23,3,319.19429819468894,0,6,4,2,1,4,0,0.0,0.0,40,38,0
41,5,366.23762777737625,11,9,2,4,0,4,1,0.0,0.0,60,38,0
52,3,510.82090795111355,12,14,2,11,0,4,1,0.0,0.0,40,38,0
41,5,488.0409818857429,11,9,2,4,5,4,0,0.0,0.0,40,38,0
59,5,385.5204274743428,0,6,2,4,0,4,1,0.0,0.0,40,38,0
56,5,219.32168155474278,15,10,2,3,5,4,0,0.0,12.55072719499653,50,38,1
58,3,483.955576473709,11,9,0,2,1,4,1,24.297229668316646,0.0,48,38,1
65,3,336.6348169753093,9,13,2,3,0,4,1,0.0,0.0,40,38,1
24,1,185.056748053131,9,13,4,9,1,1,1,0.0,0.0,40,38,0
51,3,418.4136709047638,7,12,2,11,0,4,1,17.300315184652735,0.0,45,38,1
31,3,528.8478041932291,15,10,2,5,0,4,1,0.0,0.0,45,38,0
84,3,433.9677407365667,11,9,6,9,1,4,0,0.0,0.0,16,38,0
51,3,310.8198835338563,15,10,2,2,0,4,1,0.0,0.0,40,38,0
24,1,290.27056344038743,9,13,4,9,1,4,1,0.0,0.0,50,38,0
30,3,525.0066666243391,11,9,2,6,0,4,1,0.0,0.0,45,38,0
